y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
35.35111111,24.37387952,26.6056195,38.77673333,17.08153333,25.9556,1.547644444,177.9533333,149.0288889,121.4033333,114.1111111,446.1866667,40.99222222,94.5794885,4.016966709,85.47591751,18.2988301,5.407078248,94.3,3.8,84.6,15.68265683,3.6900369
33.22333333,22.07419565,24.09537019,39.64518333,16.70010833,24.92771667,1.536866667,182.6,154.1283333,122.7341667,125.75,441.8333333,37.91166667,93.56560437,3.999707854,85.16374038,18.63448199,5.936374568,93.8,3.7,84.1,15.85365854,4.471544715
36.10444444,40.62953616,44.34968911,36.06165556,18.22282222,25.84881111,1.429044444,180.9433333,150.1866667,126.3688889,124.3333333,508.2011111,37.70666667,93.78918172,3.581967346,84.248182,11.47750903,2.776758243,93.8,3.5,84.2,9.790874525,1.996197719
38.18444444,47.76049111,52.13357407,37.15447778,17.68923333,25.13964444,1.445377778,182.5744444,151.6977778,123.61,118,495.8644444,35.40777778,93.85473912,3.40711298,84.02734521,11.36159334,2.707459213,93.7,3.5,83.9,11.35135135,2.702702703
38.642,47.71088682,52.07942787,42.48841,15.76642,21.97145,1.40853,185.761,148.598,123.616,120.8,517.527,40.232,92.57028013,3.382104484,84.02418608,13.08303598,3.46164109,93.4,3.5,83.9,13.07692308,3.461538462
34.23777778,22.73746842,24.81937405,37.00316667,17.77531111,26.27394444,1.488822222,183.4944444,150.3266667,122.1766667,124.3333333,475.03,40.14444444,94.34899143,3.650206132,85.48831791,17.94300852,6.674906372,93.4,3.5,84.1,13.90101892,5.167394469
34.176,18.38384895,20.06712512,40.73039,16.25252,24.4028,1.55823,179.51,149.342,120.222,118.2,442.117,41.511,94.76698725,3.876943664,85.49706708,15.65092457,4.231091535,93.5,3.8,84.3,14.28571429,2.922077922
32.968,21.2285985,23.17234782,39.39203,17.16783,24.52635,1.48108,179.721,150.323,122.144,123.1,444.647,40.265,94.4032466,3.977186557,84.84311298,15.46276802,3.392539899,94.3,4.1,83.9,12.91512915,2.21402214
43.432,22.35048576,24.39695819,40,16.9,24.4,1.5,186.25,153.786,128.95,113.4,503.764,41.554,95.25524003,3.843491542,85.15772213,15.45255424,4.475012087,94.3,3.5,84.2,11.67168675,3.990963855
33.256,18.22884416,19.89792766,35.13999,18.51105,27.33394,1.50363,176.471,150.318,119.3,118,433.567,41.534,94.39468854,4.000248248,85.02736564,16.08038676,4.585732863,94.8,3.9,84.3,12.21864952,3.536977492
33.59636364,19.68171965,21.48383246,36.04669091,18.61626364,26.41376364,1.429554545,174.8945455,148.3290909,114.6154545,122.9090909,450.7954545,40.29909091,94.1022196,4.378159544,84.45894288,19.29107356,6.146425837,94.6,4.2,83.9,12.64367816,3.448275862
32.64,17.76053767,19.38674173,38.28452222,17.51881111,25.39098889,1.485511111,179.0077778,149.0088889,119.93,120.7777778,441.1377778,44.57888889,95.03943616,4.124143091,84.18996309,19.4242031,6.100585614,94.6,3.5,84.2,17.30769231,5
37.80142857,11.62656573,12.69112631,35.38194286,18.11935714,27.55762857,1.552728571,176.4485714,148.6,109.5457143,110.2857143,459.25,42.52428571,95.0823139,4.319623255,85.27516368,15.46379197,3.124733038,93.4,3.8,83.6,11.14701131,3.392568659
31.2575,19.22803625,20.98860855,37.12820833,18.28745,25.38090833,1.412416667,177.4266667,148.2575,118.9875,122.1666667,428.095,42.735,93.9839517,4.250642976,84.73153619,19.55471223,6.619997802,93.4,4,83.7,8.882082695,1.071975498
31.722,17.95538905,19.59943424,37.84348,17.55208,25.38946,1.47609,179.529,150.534,121.593,121.8,428.952,42.989,94.79202136,4.032457114,85.21843957,18.23532192,7.489041522,93.4,3.9,83.9,9.489051095,3.102189781
33.082,18.2579212,19.92966707,39.37986,17.04716,25.01903,1.51174,180.826,151.672,120.518,117.4,423.201,42.716,94.62403515,3.852520464,85.19547232,15.36486243,2.871600076,95,4,83.7,11.36363636,3.21969697
31.64666667,20.53187108,22.41182611,42.29273333,16.74424167,23.05515,1.388116667,182.6008333,147.6333333,123.6883333,123.25,439.1808333,43.95416667,94.77717635,4.045127935,84.98424377,13.6472323,3.751364585,94.8,3.8,83.7,10.78066914,3.717472119
33.134,21.31182707,23.26319704,38.30349,17.95379,25.07409,1.42101,183.593,151.587,123.157,122.7,441.97,41.998,94.90427769,4.086010335,85.08148739,14.21711353,3.484520912,94.8,4.2,83.9,11.89358372,2.816901408
33.41777778,19.57366445,21.36588342,37.48533333,17.84214444,25.93067778,1.485422222,179.5166667,147.3111111,119.3022222,120.6666667,442.3988889,41.69333333,94.26209393,4.10701831,85.01276961,23.77168165,9.570253533,95,4.1,84.1,11.30434783,3.47826087
33.465,22.5754416,24.64251161,40.21705833,17.13346667,24.13295833,1.4373,181.4766667,145.335,120.1216667,121.3333333,462.5258333,43.78833333,95.07261972,4.271460233,85.14495204,13.06907736,4.2193449,94.7,4.4,84,10.83003953,4.980237154
33.2,18.89570999,20.62585358,40,16.9,24.4,1.5,181.69,146.95,123.89,121,451.85,41.97,95.1911806,4.325011264,85.21652754,13.39556162,4.10839575,94.7,4.4,83.9,10.83003953,4.980237154
868.2,40.05230044,43.71960009,40,16.9,24.4,1.5,199.28,123.11,136.71,77,1440.93,103.24,92.65466277,3.776662198,84.41638734,11.5184427,4.746297094,94.6,4.4,83.9,10.83003953,4.980237154
46.37833333,46.8976384,51.19171617,42.94375,15.84368333,22.87138333,1.4903,173.2483333,150.12,72.66666667,91,467.1466667,43.58666667,93.77826443,3.646183892,84.78263835,10.91108995,4.952693787,94.6,4.4,83.9,10.83003953,4.980237154
39.53142857,47.81113976,52.18886024,52.66822857,11.27672857,17.33832857,1.535628571,174.2642857,149.6057143,73.29857143,106.8571429,472.0585714,36.48857143,93.80046666,3.596291552,85.16610175,10.83003953,4.980237154,94.6,4.4,83.9,10.83003953,4.980237154
36.492,47.81113976,52.18886024,42.13599,13.87572,24.90481,1.81646,166.056,143.903,66.182,112.3,485.855,31.348,93.80046666,3.596291552,85.16610175,11.5942029,2.691511387,94.6,4.4,83.9,11.5942029,2.691511387
40.5725,47.81113976,52.18886024,49.5623625,12.4223375,19.759175,1.6237375,179.845,145.765,80.8875,103.625,479.20625,39.4275,93.80046666,3.596291552,85.16610175,13.33333333,5,94.6,4.4,83.9,13.33333333,5
37.83,47.81113976,52.18886024,55.2566375,10.462225,15.8675625,1.52735,174.24625,140.655,74.7775,102.5,456.955,45.57375,93.80046666,3.596291552,85.16610175,12.38390093,3.405572755,94.6,4.4,83.9,12.38390093,3.405572755
39.426,47.81113976,52.18886024,42.48101,15.42972,23.16675,1.53522,174.8,151.04,76.249,112.3,479.792,33.033,93.80046666,3.596291552,85.16610175,12.59370315,3.748125937,94.6,4.4,83.9,12.59370315,3.748125937
35.23875,47.81113976,52.18886024,50.71,12.35675,18.5056375,1.5066375,165.84875,142.405,74.86125,112.75,468.48625,36.93875,93.80046666,3.596291552,85.16610175,15.10791367,5.755395683,94.6,4.4,83.9,15.10791367,5.755395683
41.22,47.81113976,52.18886024,50.65217143,12.28552857,18.48337143,1.521585714,168.2042857,146.6342857,69.99,99.42857143,467.1828571,39.23571429,93.80046666,3.596291552,85.16610175,14.91525424,4.745762712,94.6,4.4,83.9,14.91525424,4.745762712
39.368,47.81113976,52.18886024,44.62894,13.55137,23.36081,1.7807,173.451,146.943,77.31,109.5,467.43,36.071,94.03952236,3.930969531,85.21391289,12.94820717,2.589641434,95.1,5.1,84,12.94820717,2.589641434
35.53833333,47.81113976,52.18886024,39.59993333,16.84986667,23.48776667,1.422833333,167.8866667,146.1866667,107.4566667,119.5,471.7066667,37.95666667,94.03952236,3.596291552,85.45296859,13.91304348,4.347826087,95.1,4.4,84.5,13.91304348,4.347826087
42.19111111,47.81113976,52.18886024,37.97712222,17.91273333,23.96107778,1.337622222,195.2188889,149.0833333,132.9622222,115.8888889,534.3433333,43.83555556,94.07860878,3.817167096,83.96117763,17.18146718,4.633204633,95.9,4.6,84.1,17.18146718,4.633204633
37.024,38.93561593,42.50066885,38.06743,17.36678,26.12837,1.53084,177.109,145.4,117.594,115.4,472.174,41.927,93.64774452,3.959556492,84.08149948,12.67755733,2.773968483,94.7,4.4,84.2,12.13171577,2.59965338
33.302,19.71705465,21.52240283,33.52703,20.37273,27.18613,1.35185,176.665,147.04,121.661,122.7,457.916,42.71,95.13763811,4.2519132,84.78746023,22.29934738,9.31771442,94.7,3.9,84.4,17.578125,5.2734375
32.29,14.09160674,15.38187331,35.921775,18.117725,27.72155,1.5504625,169.78125,147.24,108.50875,120.875,447.2575,40.47,95.47431703,3.935166035,85.15245443,18.81444184,5.877791904,94.6,4,84.2,14.0311804,4.677060134
33.69363636,21.64922203,23.63148481,38.06873636,16.9924,26.39009091,1.579,180.8354545,147.4672727,117.8936364,121.4545455,454.4327273,41.79363636,94.90165559,3.933028048,84.94449852,18.33753591,6.23766843,93.4,3.5,84.3,11.98428291,2.946954813
33.49727273,21.24010986,23.1849132,39.43021818,17.11500909,24.83341818,1.454390909,178.5909091,143.3490909,116.18,121.6363636,465.66,44.73,94.92950552,4.081558047,85.15402738,18.14612939,4.755155223,93.4,3.6,84.3,14.48382126,2.773497689
31.722,15.06682289,16.44638296,40.83592,16.46366,25.08057,1.53753,176.663,148.256,114.229,122.9,438.158,40.508,94.07066389,3.758296028,85.33923793,20.99464469,7.150753392,93.9,3.8,84.3,12.82660333,2.612826603
34.196,23.57423727,25.73275979,40.91392,16.46127,24.1091,1.50986,177.932,144.319,116.225,117.8,457.771,40.522,93.2144385,3.665320434,82.81796114,13.03302309,3.49604782,94.2,3.9,84.4,13.3037694,4.21286031
38.52444444,46.40669292,50.65581836,41.935,15.94114444,23.58474444,1.542833333,180.3788889,146.0488889,118.3344444,120.3333333,522.9411111,40.48555556,93.49548217,3.681384707,84.18755506,13.47084354,4.319071079,94.2,4.1,84.3,13.49206349,4.365079365
35.48222222,27.3229534,29.82471876,45.41074444,14.55407778,21.89518889,1.521955556,182.1177778,147.6744444,120.7455556,120.1111111,480.5844444,39.13888889,93.36622036,3.25228045,84.66860122,11.28179682,2.909742442,93.9,3.3,84.7,9.875,2.625
37.09636364,18.2496757,19.9206666,45.27420909,15.01250909,21.58289091,1.446445455,184.3727273,148.0609091,121.9363636,115.2727273,467.8309091,41.76363636,93.28741892,3.716965373,84.69929286,13.03550256,3.63343124,93.5,3.4,84.3,12.5,3.787878788
39.85,17.80430945,19.43452137,43.50018333,16.05736667,22.06445,1.396783333,187.16,145.08,125.095,114.6666667,509.555,42.445,93.59909139,3.913290925,84.60468629,20.85457122,7.523662668,93.5,3.8,83.7,12.5,3.787878788
32.922,16.52495418,18.03802479,35.69344,18.34036,27.74367,1.52073,171.259,147.035,109.154,119.6,442.039,37.574,94.36949519,3.686710587,85.40377111,15.77185105,4.172073419,93.2,3.3,84.3,12.5,3.787878788
34.892,17.13525789,18.7042096,38.65404,17.46037,25.31729,1.4854,185.216,141.107,121.799,119.6,479.926,43.975,94.86854957,3.954168771,85.32510299,14.40692956,2.38661334,94.2,3.5,84,13.43804538,2.617801047
34.675,17.96614499,19.61117503,40.2900625,16.8925125,24.001225,1.450375,177.825,141.45125,115.945,119.375,494.3625,43.3125,93.63707835,3.704568025,85.57648941,19.65324226,4.699347546,94.2,3.6,84,13.64829396,3.018372703
40.02125,15.28015145,16.67924447,38.7319,17.0955125,25.7394375,1.51905,177.06,149.20875,113.62625,120.375,462.35625,40.21875,94.20188319,3.964877589,85.52431578,20.86859569,7.994986413,94.3,3.6,84.7,11.66666667,3.888888889
32.81583333,19.92567375,21.75012367,38.393075,18.56493333,24.72463333,1.350125,181.7016667,149.3258333,121.2333333,126.25,452.0475,40.50083333,93.54884702,3.959396959,84.83887177,19.85584401,6.614176638,94.3,3.7,84.3,12.94117647,2.857142857
33.23666667,19.82076585,21.63561011,40.50906667,17.22674444,23.81797778,1.391122222,178.8744444,147.4511111,118.4077778,123.8888889,466.6377778,43.36555556,93.9125565,3.913585036,84.90274473,16.88636019,5.342183843,94.3,4,84.3,14.07407407,4.074074074
33.892,18.0742605,19.72918989,42.42546,15.91088,23.53541,1.48058,182.284,148.184,119.623,121.9,463.696,41.178,94.02988478,3.831265825,85.2681158,18.42771431,4.739721668,94.2,4,84.3,13.88888889,2.777777778
32.375,29.52363515,11.02072109,37.63448333,18.44549167,25.034575,1.369633333,183.7608333,149.4766667,125.0616667,125.4166667,445.6508333,39.935,92.45457855,3.806151046,84.49807848,15.55563123,5.074296196,93.6,3.5,83.9,9.248554913,2.89017341
32.241,30.14011793,11.25084467,35.22031,19.42183,25.64869,1.32724,187.642,150.944,131.217,127.4,457.004,41.716,93.84816218,3.639620103,84.89600326,18.76762446,6.367656248,93.6,3.2,84.2,9.248554913,2.89017341
31.905,26.22831265,9.79062764,42.00505,16.71832,22.63305,1.37603,171.241,147.672,109.107,116.3,419.304,41.573,94.76465947,3.815989047,85.56774603,16.99562299,3.721042425,93.8,3.5,84.1,9.248554913,2.89017341
33.38636364,27.96428417,10.43863923,39.78252727,17.93215455,23.29064545,1.307045455,185.6545455,151.0381818,125.7981818,124.2727273,449.9381818,39.49272727,94.81502912,3.653026123,85.17685751,14.32969832,4.057849321,94.3,3.7,84.4,12.34042553,3.404255319
34.059,27.24705331,10.17090793,35.90953,18.79079,25.66089,1.37954,186.416,148.9,128.121,122.4,470.532,40.621,94.7747824,3.857018994,85.2110128,21.7192057,7.682551421,94.3,3.8,84.5,13.77245509,4.790419162
18.73,36.83584362,13.75025658,40,16.9,24.4,1.5,81.62,157.93,81.62,112,216.55,23.1,94.34517233,3.674280163,85.0481983,16.22669687,5.261189978,94.1,3.5,84.7,11.80679785,3.398926655
36.86454545,30.09862899,11.23535749,42.01062727,16.49734545,22.78717273,1.390272727,189.1918182,149.3309091,124.6927273,120,471.9118182,42.74909091,94.19077316,4.073271978,84.63094935,14.14570405,3.554839925,93.9,4,83.9,13.42062193,3.764320786
34.47222222,25.72603157,9.6031338,41.26493333,16.34367778,24.21633333,1.500488889,180.6366667,144.5044444,117.6322222,122.5555556,485.0388889,42.81555556,94.39813532,3.596465399,85.1050493,19.85140181,6.165105705,93.9,3.3,84.2,13.42062193,3.764320786
35.97888889,22.9219754,8.556422554,40.78483333,16.55073333,24.14833333,1.461022222,177.4466667,148.5277778,113.5377778,113.7777778,455.5966667,40.16333333,94.51364824,3.836007196,85.39207055,14.94129785,3.037124492,92.7,3.8,84.1,12.82051282,2.197802198
32.42166667,29.68875705,11.08235856,38.092425,17.567275,25.76421667,1.484775,178.4866667,149.0441667,116.6158333,125.25,441.6208333,39.08666667,95.19676896,3.873894723,85.33467322,17.88735044,5.177157231,94.1,3.9,84.8,13.19534282,5.045278137
32.22363636,24.23882279,9.047981528,38.45834545,16.68214545,26.48739091,1.595918182,177.5045455,147.8836364,112.9327273,123.9090909,445.9463636,39.64818182,95.06414409,3.69994886,85.25755086,19.66894348,6.367184924,94.1,3.6,84.5,11.93181818,3.409090909
32.686,30.15558962,11.25662002,33.12569,19.2314,29.44537,1.545,179.219,150.895,115.628,121.1,430.845,40.78,95.82823974,4.022857257,85.11723411,15.01259499,3.382801999,94.8,3.9,83.4,13.25088339,3.003533569
32.35916667,30.6965251,11.45854295,35.48185833,18.50898333,27.57814167,1.492241667,179.5566667,151.0466667,115.8675,123.6666667,429.7066667,38.55,94.70763149,4.078580865,83.92228147,17.93724397,5.496208364,94.4,4.2,82.9,17.10914454,5.014749263
32.275,27.31664222,10.19688441,38.72919,17.22936,25.20134,1.49748,185.093,147.118,122.766,125.9,458.744,41.756,94.39728753,3.569194401,84.26533853,17.55370717,5.318424719,94.4,3.7,83.3,15.12605042,4.201680672
33.155,28.62425278,10.68499541,42.69886,16.19529,22.46811,1.39247,179.951,151.314,117.041,120,435.687,41.985,94.00576988,3.645731758,84.34557254,15.74771191,4.347115668,94,3.6,82.9,14.2557652,3.773584906
32.43166667,29.99748619,11.19760243,40.043875,16.70235,24.9216,1.503808333,185.0408333,148.2925,124.0058333,125.75,450.945,41.05083333,93.69776685,4.010891261,83.91620951,15.76265632,4.388463045,93.3,3.9,82.3,12.17656012,3.348554033
33.66777778,23.30520947,8.699477966,35.59954444,18.82125556,27.4972,1.465566667,175.8488889,147.1155556,111.7622222,119.8888889,455.9744444,41.03111111,94.37256153,3.532874635,84.8357667,26.2574643,10.15564912,93.3,3.6,83.2,16.22340426,4.654255319
35.49,21.20593696,7.915851669,41.93786667,16.0315,25.02146667,1.5624,182.7166667,161.4833333,118.48,116,420.1266667,40.15666667,94.00110028,3.762140046,85.24161478,19.52006913,2.775844373,93.9,3.5,83.4,14.21319797,3.045685279
34.29833333,26.22240676,9.788423059,41.46508333,16.546425,23.78713333,1.448041667,181.4433333,147.5283333,118.0466667,122.4166667,465.5616667,41.645,93.57592048,3.986502543,83.86653593,18.43881182,4.915476021,93.6,3.9,82.4,15.27777778,3.240740741
32.607,27.3406347,10.20584043,37.42705,18.37595,26.15661,1.44191,184.679,149.743,120.954,125.2,453.801,39.959,94.45363149,3.687166056,84.31411617,20.57476008,4.940184063,93.6,3.3,82.8,15.69343066,4.562043796
33.91625,29.07476172,10.85316351,39.86195,17.3295,24.236275,1.427625,182.285,150.645,122.74875,124,454.1475,41.255,93.89272419,3.815077942,84.59115781,21.36075815,6.964639144,93,3.4,82.7,14.84375,5.208333333
32.54166667,26.32896522,9.828199703,39.26863333,19.22489167,21.66154167,1.123375,179.23,147.3733333,118.0525,123.5833333,443.1266667,39.36166667,93.99722886,3.618633116,84.51642388,23.36977673,7.701762186,93.8,3.6,83.2,18.85245902,8.401639344
33.696,26.42043652,9.862344537,38.64767,17.63148,25.17776,1.45323,185.617,150.044,123.644,118.6,437.149,42.259,93.89252821,4.116585859,84.64856525,14.35959771,1.870638955,93.8,4,83.7,16.37279597,2.518891688
33.86333333,29.20832167,10.90301939,41.89402222,16.89161111,22.68363333,1.353288889,185.5455556,148.4377778,121.96,123.1111111,459.2188889,40.06111111,94.39438104,3.992289939,84.57968594,17.70054071,4.405443234,94.1,4,83.3,11.0701107,2.21402214
33.57583333,24.91165815,9.299140669,29.942875,15.1993,21.01755,1.163108333,178.6725,150.0925,115.4916667,122.6666667,445.8858333,36.4725,94.65369736,3.543471264,84.48967647,17.54795503,4.521856895,94.1,3.5,83.5,18.0952381,5.578231293
30.26666667,32.27781023,12.04881248,38.48303333,17.68703333,24.85613333,1.445933333,157.43,141.8633333,117.5233333,120,411.7333333,36.99666667,94.92871479,3.782484354,84.11441058,22.18622196,7.307882869,94.1,3.4,83.1,18.0952381,5.578231293
38.66111111,27.77720382,10.368805,39.89501111,17.92314444,25.31548889,1.428966667,195.73,147.24,124.67,120.1111111,500.9722222,43.89888889,94.43785128,3.944165054,84.53951756,22.6566548,6.518343791,94,3.6,82.9,18.0952381,5.578231293
31.85818182,22.72403761,8.482535405,38.40582727,17.23804545,25.91938182,1.519390909,178.7154545,147.4136364,114.2254545,123.8181818,440.18,38.76181818,93.75935249,3.766691173,84.86139094,26.63913326,9.909208259,94.9,3.5,83.2,15.45961003,4.874651811
34.68090909,29.36407498,10.96115972,40.30498182,17.24439091,23.61904545,1.394936364,192.0518182,150.0763636,128.45,123.6363636,462.5345455,44.46,93.79564748,3.924300053,84.68094786,23.48131909,5.817482666,94.9,3.5,83.4,14.43514644,4.184100418
33.23333333,32.00982051,11.94877603,39.87162222,17.24688889,24.58343333,1.439655556,183.7222222,150.0044444,120.1022222,124.4444444,450.6755556,40.49555556,93.25421532,3.926421338,84.26874759,20.38954288,5.884697511,93.5,3.8,83.1,12.74900398,3.585657371
33.82,30.34264414,11.32644461,41.46474167,16.874775,23.27378333,1.387475,187.0983333,146.4916667,123.0991667,123,461.83,41.35833333,94.36912716,3.396035466,84.29244391,20.25717882,5.944876689,94,3.4,83.1,11.68224299,3.504672897
32.824,28.10938427,10.49280288,41.00496,16.97898,23.80423,1.41308,185.051,144.04,122.463,123.3,463.026,45.473,94.66377368,3.726636849,84.05877527,20.8907516,6.159275876,94,3.3,82.8,12.15559157,3.727714749
32.63777778,29.54963487,11.03042638,40.3478,17.31866667,23.99558889,1.409366667,182.5077778,147.4866667,120.9533333,124.7777778,446.3277778,42.28444444,94.53833043,3.906794561,84.86800394,20.99066559,6.017524343,93.1,3.7,83.1,13.0952381,3.571428571
33.51181818,28.40806511,10.60429587,39.00692727,18.332,23.98771818,1.319518182,189.1109091,147.5027273,126.7218182,120.7272727,444.2954545,42.59636364,94.62328952,3.796454758,84.60484949,20.63534172,6.014424823,93.3,3.5,83.2,11.65048544,3.398058252
33.79333333,34.62710014,12.92576645,39.93002222,17.26117778,24.05817778,1.434133333,190.1966667,145.4077778,122.6,121.3333333,456.3211111,44.43333333,94.38633296,3.747741284,84.25962886,20.57087756,5.445447961,93.3,3.4,82.6,14.16083916,2.972027972
32.88,24.93374111,9.307383899,39.44341,17.27285,25.77497,1.49276,185.22,147.606,121.498,122.3,445.54,44.05,94.52255071,3.946154854,84.22790024,22.31147711,6.420259744,92.6,3.6,82.3,14.49275362,3.985507246
33.51272727,27.1007672,10.11630157,39.85776364,16.63534545,26.32448182,1.594663636,180.3909091,146.0572727,120.1309091,119.0909091,440.9709091,43.43363636,94.42790504,3.64858519,84.89199217,23.71370362,7.573082785,92.8,3.2,83.3,19.21119593,7.37913486
30.37875,33.02900184,12.32922082,38.61365,18.0652375,24.9807875,1.399075,165.98875,129.215,116.88125,108.5,508.68625,45.9625,94.15938665,3.646084601,84.61716069,22.9460537,7.315035486,92.8,3.4,83,18.80597015,6.865671642
36.55125,24.22196238,9.041687794,34.65,19.715275,27.31215,1.40395,190.74125,144.51125,133.8425,118.375,478.63375,47.73875,94.86561558,4.17711876,85.00800557,23.53957361,6.753343092,93.1,3.6,82.7,17.83536585,4.87804878
32.132,25.35139942,9.463289354,38.66277,17.63757,25.85866,1.4725,178.575,142.893,126.493,124,452.626,43.076,94.18523891,3.7373706,84.97968337,21.39388693,5.779414206,93.2,3.3,83.4,15.63126253,4.208416834
35.226,28.53885394,10.65311734,40.76031,17.02049,24.47384,1.45106,184.291,146.984,133.456,122.5,471.45,44.065,92.70895493,3.82192588,84.9707898,17.352104,3.876182957,93.2,3.6,83.7,13.9329806,2.998236332
34.98666667,29.9683164,11.18671379,38.38565556,17.89811111,24.72028889,1.406277778,179.4666667,148.0966667,127.6744444,121.5555556,473.5166667,40.71444444,94.49173962,4.23829128,85.00162203,24.02536498,6.474391977,94.4,4,83.8,14.66165414,3.759398496
34.48818182,29.0098256,10.82892385,34.9933,18.76636364,28.03518182,1.503036364,178.9790909,145.9036364,118.9854545,121.8181818,458.0172727,42.43363636,94.48758328,4.044495849,85.66083541,22.14886937,5.121049311,94.3,3.8,83.4,15.31531532,3.828828829
33.266,34.95951131,13.04985045,36.82618,18.41159,26.46537,1.4559,183.114,150.043,131.224,124.5,454.115,42.66,94.83721062,4.283366801,85.22399502,22.40972139,5.677784443,94.3,3.8,83.1,18.96551724,4.310344828
33.847,32.29261807,12.05434003,37.15071,18.37917,26.20976,1.43858,182.58,149.129,131.672,123.8,458.056,42.909,94.83988242,3.611015005,84.72384674,21.12374925,5.909820074,94.4,3.3,83.5,7.809847199,2.037351443
33.746,28.4942684,10.63647424,41.84018,16.66705,23.12198,1.39979,186.766,146.374,133.228,123.4,467.228,41.212,93.69402061,3.352733947,84.26719637,16.44418206,3.703931403,93.9,3.5,84,16.02564103,3.205128205
35.242,33.97338282,12.68174378,38.28091,20.46749,22.60726,1.15106,192.581,150.696,141.043,124.5,472.427,40.374,94.38107313,3.870913539,83.9937144,14.24585741,2.597557136,93.9,3.9,83.2,14.37007874,2.952755906
32.755,25.83878682,9.645223607,33.6237,20.62525,26.9105,1.3541,137.51,149.97,112.935,108.5,366.205,34.065,95.16332343,3.282338972,85.05905929,19.65420981,4.673947665,93.7,3.5,84.2,14.37007874,2.952755906
52.392,31.88369472,11.9016952,40,16.9,24.4,1.5,210.84,146.838,148.836,109.2,553.212,50.794,94.60429427,3.670773287,84.81914237,18.9742919,4.452479063,94.5,3.6,84.3,14.37007874,2.952755906
35.20875,26.77820049,9.995892354,37.1077125,17.95755,25.94,1.4839125,187.425,146.155,135.56625,119.5,469.06625,43.77375,94.23514709,3.649115981,84.95477634,22.29532499,8.594548629,93.7,3.3,84.5,14.37007874,2.952755906
35.46916667,28.75174142,10.73258497,37.63998333,17.85343333,25.42585833,1.454041667,179.6508333,146.8891667,121.6733333,114.5,448.1066667,42.11833333,94.94311533,3.85857477,86.07072692,21.8964002,6.228940105,94.6,3.6,84.2,14.37007874,2.952755906
34.15555556,29.75593931,11.10743667,41.91431111,17.05952222,22.13871111,1.297988889,179.1322222,149.9077778,125.3733333,119.4444444,445.0444444,42.31777778,95.31717159,4.062862159,85.798385,19.3601114,5.457203539,94.6,3.7,83.6,13.86554622,4.761904762
32.81888889,21.56374106,8.049414464,40.13,17.00634444,25.3281,1.500411111,183.1088889,147.3177778,130.9144444,119.7777778,443.8033333,42.27666667,94.50223041,3.667058432,85.57902655,24.3056671,9.399837673,93.6,3.4,83.9,9.768211921,2.649006623
34.0975,31.04724463,11.58946119,47.19131667,15.09433333,20.097625,1.338858333,184.1316667,145.1725,134.43,117.9166667,456.8358333,44.12583333,93.72815675,3.621096253,85.12206678,13.29008957,2.322502497,93.6,3.5,83.9,9.768211921,2.649006623
35.905,33.02531725,12.32784542,43.43394,16.18562,22.05149,1.37352,185.812,150.622,134.554,119,461.309,41.603,93.00268659,3.538668429,85.11214103,22.2906189,6.246169647,93.6,3.4,84,18.93939394,5.454545455
35.57666667,28.06170486,10.47500489,41.83277778,16.92848889,23.13376667,1.373111111,195.3566667,149.4411111,143.2511111,121.1111111,475.7144444,44.31333333,93.33562927,3.804476892,85.15905589,18.56415511,5.910942541,94.3,3.6,84,12.28070175,3.778677463
35.28909091,32.53211213,12.14373949,38.47258182,18.91560909,24.17009091,1.304081818,189.7372727,151.0572727,138.4609091,122.2727273,460.6863636,42.32727273,94.25554766,4.053291652,85.01164406,21.28207612,6.414519877,94.1,3.9,83.9,15.81027668,5.533596838
34.632,32.11312618,11.98733845,38.71666,17.64375,25.29049,1.4443,186.292,150.492,136.18,119,449.786,43.253,94.5117951,3.700633931,85.33298731,22.38652432,7.137456019,94.1,3.4,84.6,17.79411765,4.558823529
33.73888889,28.68150472,10.70636669,40.97013333,16.68077778,24.16398889,1.462733333,185.2177778,152.3044444,134.3844444,120.7777778,437.3122222,42.20333333,94.43719571,3.928153285,85.1924659,20.95258867,6.629293007,93.6,3.5,84.3,14.69979296,3.933747412
36.186,31.04814627,11.58979775,39.94122,17.76746,23.546,1.34527,189.9,149.174,139.357,122.3,480.018,44.461,93.96429091,4.135479988,84.83081384,24.26928888,7.430937271,94.1,3.8,84.1,16.12903226,4.435483871
34.224,31.48882769,11.75429738,40.62029,15.92044,24.41326,1.57483,186.864,150.649,134.974,119,440.56,42.882,92.74763346,3.404698027,85.01828854,20.55467226,6.046271944,94.1,3.3,84.4,12.85231116,3.945885006
33.071,25.01523591,9.337804659,41.20001,16.85542,23.67791,1.41817,189.365,148.327,138.481,123.6,452.207,42.12,93.282327,3.548777967,85.45693231,25.20325751,8.625304612,93.5,3.2,84.4,15.27001862,4.096834264
35.22545455,31.09186531,11.6061174,41.27593636,17.33270909,22.59904545,1.317472727,190.0272727,150.3954545,139.0454545,122.9090909,465.8654545,41.74909091,94.51111506,3.69303633,85.3673046,12.23470879,2.747331758,94.2,3.7,84,10.05025126,4.020100503
